STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,eng_pow,Engine power,gear,Fishing gears,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2007,,558,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2008,,558,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2009,,572,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2010,,572,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2011,,392,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2012,,392,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2013,,392,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2014,,360,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2015,,360,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2016,,367,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2017,,353,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2018,,353,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2019,,339,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2020,,339,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2021,,339,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2022,,339,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2023,,351,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,IT,Italy,2024,,351,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2004,,136,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2005,,136,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2006,,136,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2007,,136,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2008,,90,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2009,,90,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2010,,90,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2011,,90,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2012,,90,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2013,,228,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2014,,196,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2015,,294,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2016,,294,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2017,,294,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2018,,297,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2019,,305,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2020,,305,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2021,,305,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2022,,305,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2023,,209,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,MT,Malta,2024,,209,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2005,,20,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2006,,20,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2007,,20,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2008,,20,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2009,,30,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2010,,37,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2011,,37,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2012,,51,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2013,,48,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2014,,52,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2015,,47,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2016,,47,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2017,,51,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2018,,51,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2019,,46,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2020,,46,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2021,,46,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2022,,46,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2023,,47,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,NL,Netherlands,2024,,43,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1990,,5427,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1991,,6819,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1992,,7108,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1993,,8104,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1994,,8238,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1995,,8801,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1996,,8867,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1997,,8978,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1998,,8751,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,1999,,9020,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2000,,9407,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2001,,9595,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2002,,9246,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2003,,7651,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2004,,7368,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2005,,6783,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2006,,6834,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2007,,6558,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2008,,6435,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2009,,6435,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2010,,6650,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2011,,6471,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2012,,6291,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2013,,6291,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2014,,6439,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2015,,6391,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2016,,6406,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2017,,6406,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2018,,6260,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2019,,6260,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2020,,6260,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2021,,6260,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2022,,6260,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2023,,6260,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,PT,Portugal,2024,,6439,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2000,,15,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2001,,15,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2002,,15,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2003,,33,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2004,,49,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2005,,49,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2006,,30,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2008,,18,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2009,,18,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2010,,30,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2011,,18,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,SE,Sweden,2012,,18,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1990,,553,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1991,,553,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1992,,777,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1993,,777,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1994,,777,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1995,,777,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1996,,796,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1997,,802,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1998,,796,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,1999,,793,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW350-499,From 350 to 499 kW,HOL,Hooks and lines,UK,United Kingdom,2000,,793,,,,,
